"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group1prop","group2prop"
"CYP26C1",1.56774084984845,-1.54463380992455,0.962098464515281,-1.60548412339766,0.108387304409049,0.178350817685877,0,0.000123931094311563
"AC005383.1",1.51186838354552,-1.87221617110173,0.957190512314747,-1.95594936119268,0.0504711196965147,NA,0,0.000123931094311563
"AL391425.1",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"BX842242.1",1.60137579518786,-2.03998396732988,0.946379979906739,-2.15556542894209,0.0311176144678767,0.0861066451314457,0.00210970464135021,0
"SYCE1",1.83138832815172,-0.889869087655759,0.900565700911811,-0.988122339941192,0.323092736019896,0.402546353781794,0.00210970464135021,0.000867517660180939
"AC136475.7",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"OR51B5",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"LINC02752",1.65107740655746,-2.06919924732196,0.923040526831489,-2.24172090734182,0.0249794157667411,0.0751274358761531,0.00210970464135021,0.000247862188623126
"AP003306.2",1.54040540378601,-1.58489779787751,0.909392200706638,-1.74280997422891,0.0813668134763148,0.151295979059092,0,0.00123931094311563
"SLC22A9",1.52973264496719,-1.66369388080951,0.947162375754594,-1.75650334451267,0.079002500854093,0.149036415731958,0,0.000371793282934688
"TMEM262",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"AP000769.6",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"AP002336.2",1.5280062559373,-1.69830137875161,0.922677073300052,-1.84062379774698,0.0656767078539154,NA,0,0.00148717313173875
"AP000487.2",1.5148025421622,-1.85038678998053,0.94475634702656,-1.95858624904111,0.0501612612737192,NA,0,0.000371793282934688
"AP000462.2",1.59607561891588,-1.52034527039461,0.940339449665391,-1.61680473039349,0.105920438013998,0.175710136008239,0,0.000495724377246251
"AP000679.1",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"HEPACAM",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"AP000842.2",1.52973264496719,-1.66369388080951,0.947162375754594,-1.75650334451267,0.079002500854093,0.149036415731958,0,0.000371793282934688
"AP001783.1",1.59167438099085,-1.52447376234802,0.963306721603105,-1.58254243239478,0.113525793553958,0.18370871054133,0,0.000123931094311563
"KCNA1",1.63372474515897,-0.931565749658701,0.898162054440444,-1.03719116728781,0.299646773676774,0.379555875890858,0,0.00260255298054282
"AC006064.3",1.54523417468712,-1.5304609504244,0.918963583709262,-1.66542067341441,0.0958288577439938,0.164920440227129,0,0.000991448754492502
"A2ML1",1.54566086619323,-1.59893588055113,0.931345883775986,-1.71680136070234,0.0860154722628453,0.155113400967574,0,0.000495724377246251
"TAS2R9",1.62508039545972,-1.26300531656641,0.958899333036458,-1.3171406768706,0.187791474418552,0.264054532283766,0,0.000247862188623126
"PRH2",1.52271340171389,-1.77091543607636,0.929902256423605,-1.90441030102162,0.0568567686740877,NA,0,0.000619655471557814
"PDE6H",1.52503151087935,-1.71513581019736,0.942218306787166,-1.82031679690638,0.0687107748908208,NA,0,0.000495724377246251
"SLCO1B1",1.53628292733321,-1.65434605041053,0.960272332823799,-1.72278841518397,0.084926794503759,0.154079080820053,0,0.000123931094311563
"AC090531.1",1.80873438417635,-0.513079633827444,0.854105366888909,-0.600721706850226,0.548025358707892,0.616434853572972,0,0.0208204238443425
"COL2A1",2.26454954591864,0.248741080585431,0.882975250796426,0.281707873874235,0.778167516442866,0.819475755050619,0,0.00210682860329657
"AC090115.1",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"C1QL4",2.01943031045322,-0.400793242494282,0.771220293683955,-0.51968710597562,0.603281675282444,0.666546654463831,0.00210970464135021,0.00743586565869377
"LINC00592",1.51405885589772,-1.83930811848905,0.957520247427958,-1.9209078068372,0.0547433313812639,NA,0,0.000123931094311563
"AC078778.1",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"LINC02454",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"AC073655.1",1.59000634919515,-1.39429687574175,0.922380250829144,-1.51162915130543,0.130628231400992,0.201731891218161,0,0.000743586565869377
"AC084880.4",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"LINC02826",1.78141838986459,-0.545847073423912,0.842972612157807,-0.647526462368303,0.517291273686121,0.588067750026591,0,0.00706407237575908
"AL590096.1",1.59791017186815,-1.20124692634415,0.877211525348006,-1.36939254858467,0.170876602220477,0.246115308757553,0,0.001982897508985
"LINC00398",1.53266680358387,-1.65858031255319,0.92842272421043,-1.78644950118354,0.0740265067674408,0.143831491805947,0,0.000619655471557814
"AL136221.1",1.53062426126557,-1.68995045909806,0.919839553287338,-1.83722308206739,0.0661769695074042,0.134991405694317,0,0.000867517660180939
"AL160396.2",1.5148025421622,-1.85038678998053,0.94475634702656,-1.95858624904111,0.0501612612737192,NA,0,0.000247862188623126
"AL589743.4",1.52328886472385,-1.73182918904962,0.951698076948555,-1.81972542657899,0.068800829178967,NA,0,0.000247862188623126
"BCL2L2-PABPN1",1.5169930145144,-1.83092339502391,0.938980156893009,-1.94990637617119,0.0511872790310672,NA,0,0.000371793282934688
"TSSK4",1.52915718195722,-1.70298032111089,0.923445268255769,-1.84415945335616,0.0651599055208016,0.133733999639556,0,0.000743586565869377
"AL355053.1",1.5498239290873,-1.51837497065109,0.882393107574032,-1.720746635052,0.0852968098952366,0.154519122660617,0,0.00235469079191969
"AC004900.1",1.61483315843562,-1.06061447480429,0.838363578636671,-1.26510084864259,0.205835178729,0.283032587252915,0,0.00408972611228157
"VRTN",1.57067500846513,-1.54633366016809,0.944161487890061,-1.63778514586918,0.10146652128966,0.171094290822422,0,0.000371793282934688
"AF111169.3",1.57433256012568,-1.52707543280234,0.933253537395861,-1.63629214528719,0.101778459220117,0.171347571481144,0,0.000495724377246251
"AL139193.2",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"COX8C",1.53879039444378,-1.58494380389628,0.925642693335824,-1.71226307440993,0.0868481982994973,0.155822053691207,0,0.000867517660180939
"AL117209.1",1.56220597834045,-1.46705661515003,0.908884641268982,-1.61412851371515,0.106499553730387,0.176442074630864,0,0.000867517660180939
"AC124312.2",1.5389586176983,-1.61141561038727,0.9002223359679,-1.79001958294526,0.0734507632940773,0.143379336320102,0,0.00148717313173875
"AC055874.1",1.56135175385827,-1.42464762101516,0.877495374001186,-1.62353861139926,0.104474316368318,0.174240404827162,0,0.00185896641467344
"AC037198.2",1.53628292733321,-1.65434605041053,0.960272332823799,-1.72278841518397,0.084926794503759,0.154079080820053,0,0.000123931094311563
"AC025430.1",1.52930511199112,-1.71386116073442,0.912041300512801,-1.87914863040828,0.0602242015359519,0.128124918324872,0,0.000991448754492502
"AC051619.4",1.51186838354552,-1.87221617110173,0.957190512314747,-1.95594936119268,0.0504711196965147,NA,0,0.000123931094311563
"AC084882.1",1.53234661420044,-1.63597809928156,0.936458066731073,-1.74698489703049,0.0806399579380897,0.150505154837434,0,0.000743586565869377
"AC022467.2",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"AC090970.1",1.51333546285386,-1.86315027602459,0.950050593236821,-1.96110637611082,0.0498666151020416,NA,0,0.000247862188623126
"LDHAL6B",1.5570781527465,-1.41332143281983,0.917386960974547,-1.54059463775073,0.123415473809501,0.194075045633256,0,0.00136324203742719
"AC009554.2",1.53370634991615,-1.66820132237326,0.904880916509564,-1.84355896111511,0.0652474415101799,0.133782522288121,0,0.00136324203742719
"IGDCC3",2.11418570896139,-1.75809432266206,0.829800699528117,-2.11869467410889,0.0341162787399291,0.0897710649992058,0.00843881856540084,0.0423844342545545
"AC027088.2",1.53628292733321,-1.65434605041053,0.960272332823799,-1.72278841518397,0.084926794503759,0.154079080820053,0,0.000123931094311563
"AC009434.1",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"AC090826.1",1.53387457317067,-1.63235955125822,0.917665718417876,-1.77881718636338,0.0752697385896772,0.144950484947043,0,0.001982897508985
"AC113208.5",1.52328886472385,-1.73182918904962,0.951698076948555,-1.81972542657899,0.068800829178967,NA,0,0.000247862188623126
"AC105020.3",1.62101260326007,-1.23081127378105,0.897520383323548,-1.37134631886946,0.170267023035316,0.245482946763656,0,0.00111537984880406
